specfile,id,OBJECT,cgm_name,gal_ra,gal_dec,z,OII_flux,OII_flux_sig,OII_LQ,Hbeta_flux,Hbeta_flux_sig,Hbeta_LQ,OIII_flux,OIII_flux_sig,OIII_LQ,Halpha_flux,Halpha_flux_sig,Halpha_LQ,NII_flux,NII_flux_sig,NII_LQ,SIIa_flux,SIIa_flux_sig,SIIa_LQ,SIIb_flux,SIIb_flux_sig,SIIb_LQ,Comment
J113328.80+033057.5.fits,J113328.80+033057.5._07,J1133+0327,J1133+0327_4_219,165.014694,3.51598001,0.36332,1.94E-17,1.83E-18,1,-1.70E-18,1.07E-18,0,1.82E-17,9.61E-19,1,7.76E-18,5.87E-19,1,1.58E-17,4.98E-19,1,8.03E-18,4.36E-19,1,5.72E-18,3.73E-19,1,
J113329.37+032649.7.fits,J113329.37+032649.7._06,J1133+0327,J1133+0327_141_38,165.014694,3.44713998,0.2461474,6.10E-17,4.63E-18,1,2.45E-17,1.73E-18,1,2.16E-17,1.07E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113329.51+032518.7.fits,J113329.51+032518.7._06,J1133+0327,J1133+0327_168_123,165.014694,3.42185998,0.2467184,2.02E-16,6.14E-18,1,1.08E-16,2.19E-18,1,5.44E-17,2.04E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113330.54+032624.6.fits,J113330.54+032624.6._05,J1133+0327,J1133+0327_143_68,165.014694,3.44018006,0.46775,8.39E-17,2.00E-18,1,2.51E-17,1.13E-18,1,5.19E-17,1.31E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113330.83+032643.9.fits,J113330.83+032643.9._08,J1133+0327,J1133+0327_128_58,165.014694,3.44552994,0.5019768,5.97E-17,1.35E-18,1,1.86E-17,7.86E-19,1,6.07E-17,1.17E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113330.87+032832.7.fits,J113330.87+032832.7._08,J1133+0327,J1133+0327_32_87,165.014694,3.47575998,0.4161668,7.56E-17,2.44E-18,1,1.63E-17,6.75E-19,1,5.10E-17,1.58E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113331.17+032729.4.fits,J113331.17+032729.4._08,J1133+0327,J1133+0327_79_52,165.014694,3.45817995,0.2463429,2.59E-17,4.70E-18,1,1.79E-17,1.60E-18,1,1.21E-17,1.67E-18,1,7.94E-17,8.70E-19,1,4.33E-17,8.37E-19,1,-99,-99,2,2.33E-17,1.60E-18,1,
J113331.95+032439.9.fits,J113331.95+032439.9._05,J1133+0327,J1133+0327_159_171,165.014694,3.41107011,0.3496182,2.54E-16,7.04E-18,1,7.82E-20,-99,0,2.49E-17,1.32E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113332.55+032701.5.fits,J113332.55+032701.5._06,J1133+0327,J1133+0327_104_73,165.014694,3.45040989,0.218072,-99,-99,-99,2.70E-17,1.50E-18,1,4.36E-17,1.47E-18,1,7.64E-17,1.17E-18,1,1.07E-17,8.59E-19,1,1.60E-17,7.16E-19,1,1.44E-17,6.85E-19,1,
J113334.03+032454.1.fits,J113334.03+032454.1._05,J1133+0327,J1133+0327_147_173,165.014694,3.41503,0.34983,2.56E-17,5.37E-18,1,1.95E-17,2.26E-18,1,7.47E-17,1.92E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113335.20+032802.9.fits,J113335.20+032802.9._05,J1133+0327,J1133+0327_69_119,165.014694,3.46745992,0.2980157,1.67E-17,4.56E-18,1,3.37E-17,1.69E-18,1,-99,-99,2,-99,-99,-99,1.53E-17,8.41E-19,1,1.75E-17,6.61E-19,1,1.54E-17,6.32E-19,1,
J113337.01+032831.5.fits,J113337.01+032831.5._07,J1133+0327,J1133+0327_62_156,165.014694,3.47543001,0.34992,4.64E-17,3.86E-18,1,4.46E-17,1.23E-18,1,1.66E-17,1.28E-18,1,2.60E-16,1.37E-18,1,7.70E-17,1.44E-18,1,2.99E-17,7.11E-19,1,2.61E-17,8.10E-19,1,
J113445.85+255520.6.fits,J113445.85+255520.6._06,J1134+2555,J1134+2555_267_159,165.014694,25.9223805,0.4264858,-99,-99,2,-99,-99,2,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113447.55+255512.6.fits,J113447.55+255512.6._05,J1134+2555,J1134+2555_264_137,165.014694,25.9201698,0.3889024,1.86E-16,6.39E-18,1,-99,-99,2,1.05E-16,1.51E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113448.33+255551.2.fits,J113448.33+255551.2._07,J1134+2555,J1134+2555_281_128,165.014694,25.9309006,0.4293519,4.76E-17,2.91E-18,1,2.20E-17,7.81E-19,1,1.38E-17,5.68E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113450.86+255342.1.fits,J113450.86+255342.1._07,J1134+2555,J1134+2555_221_140,165.014694,25.8950291,0.1477132,1.59E-16,3.51E-17,1,6.57E-17,6.68E-18,1,-99,-99,2,-99,-99,2,4.41E-18,4.45E-19,1,3.65E-17,8.55E-19,1,1.04E-17,6.52E-19,1,
J113451.41+255748.6.fits,J113451.41+255748.6._05,J1134+2555,J1134+2555_329_164,165.014694,25.9635105,0.29752,-99,-99,-99,4.64E-17,2.06E-18,1,4.58E-17,1.78E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113451.92+255458.8.fits,J113451.92+255458.8._05,J1134+2555,J1134+2555_249_82,165.014694,25.9163303,0.25337,1.78E-16,1.17E-17,1,-99,-99,2,5.74E-17,1.78E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113452.40+255418.0.fits,J113452.40+255418.0._08,J1134+2555,J1134+2555_225_99,165.014694,25.9049892,0.6861904,3.83E-17,1.62E-18,1,2.30E-17,4.75E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113453.11+255416.0.fits,J113453.11+255416.0._05,J1134+2555,J1134+2555_220_94,165.014694,25.9044495,0.6202827,3.59E-17,1.47E-18,1,1.68E-17,1.31E-18,1,1.22E-17,5.53E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113453.95+255524.3.fits,J113453.95+255524.3._08,J1134+2555,J1134+2555_266_50,165.014694,25.9234104,0.4226947,-99,-99,2,8.55E-17,8.20E-19,1,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113453.95+255539.5.fits,J113453.95+255539.5._06,J1134+2555,J1134+2555_283_51,165.014694,25.9276409,0.6401769,4.97E-17,1.63E-18,1,2.80E-17,9.95E-19,1,1.29E-17,4.42E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113454.31+255420.8.fits,J113454.31+255420.8._06,J1134+2555,J1134+2555_214_81,165.014694,25.9057808,0.6727767,3.41E-17,1.76E-18,1,1.27E-17,5.27E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113454.31+255522.1.fits,J113454.31+255522.1._07,J1134+2555,J1134+2555_263_45,165.014694,25.9228096,0.4228481,1.17E-16,3.23E-18,1,4.17E-17,9.62E-19,1,7.55E-17,7.29E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113454.68+255649.0.fits,J113454.68+255649.0._06,J1134+2555,J1134+2555_334_90,165.014694,25.9469395,0.2466,2.60E-16,9.11E-18,1,-99,-99,2,-99,-99,2,-99,-99,2,7.20E-17,6.18E-19,1,-99,-99,-99,-99,-99,-99,
J113454.87+255342.3.fits,J113454.87+255342.3._05,J1134+2555,J1134+2555_199_112,165.014694,25.8950806,0.5883731,6.02E-17,1.44E-18,1,2.62E-17,8.48E-19,1,2.64E-17,3.72E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113455.21+255441.7.fits,J113455.21+255441.7._06,J1134+2555,J1134+2555_215_56,165.014694,25.9115696,0.15673,1.35E-16,2.14E-17,1,1.73E-17,1.82E-18,1,5.79E-17,2.30E-18,1,6.34E-17,8.96E-19,1,1.09E-17,6.46E-19,1,1.30E-17,7.27E-19,1,7.20E-18,7.14E-19,1,
J113455.71+255418.1.fits,J113455.71+255418.1._06,J1134+2555,J1134+2555_200_74,165.014694,25.9050407,0.68226,3.87E-17,1.26E-18,1,7.05E-18,5.24E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113456.74+255555.9.fits,J113456.74+255555.9._06,J1134+2555,J1134+2555_337_30,165.014694,25.9321899,0.11041,-99,-99,-99,1.73E-17,3.21E-18,1,7.24E-17,5.16E-18,1,8.25E-17,1.77E-18,1,1.60E-17,1.48E-18,1,2.68E-17,9.47E-19,1,2.73E-17,1.27E-18,1,
J113456.80+255401.4.fits,J113456.80+255401.4._08,J1134+2555,J1134+2555_187_87,165.014694,25.9003906,0.4660486,7.26E-17,2.63E-18,1,9.51E-18,6.02E-19,1,9.51E-17,1.18E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113457.11+255652.0.fits,J113457.11+255652.0._05,J1134+2555,J1134+2555_355_84,165.014694,25.9477806,0.4519115,1.57E-16,3.87E-18,1,3.11E-17,1.05E-18,1,5.26E-17,1.56E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113457.15+255657.7.fits,J113457.15+255657.7._05,J1134+2555,J1134+2555_356_90,165.014694,25.9493694,0.50347,6.70E-17,3.13E-18,1,7.60E-17,1.50E-18,1,2.23E-18,7.31E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113457.63+255722.6.fits,J113457.63+255722.6._06,J1134+2555,J1134+2555_0_115,165.014694,25.9562798,0.38869,1.31E-17,4.63E-18,0,4.60E-17,1.40E-18,1,4.20E-18,1.02E-18,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113457.83+255558.9.fits,J113457.83+255558.9._06,J1134+2555,J1134+2555_5_31,165.014694,25.9330406,0.24187,4.47E-16,1.62E-17,1,1.38E-16,2.66E-18,1,-99,-99,2,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113457.96+255630.1.fits,J113457.96+255630.1._08,J1134+2555,J1134+2555_4_62,165.014694,25.9417,0.2472364,-99,-99,2,-99,-99,2,-99,-99,2,-99,-99,2,9.99E-17,6.88E-19,1,-99,-99,-99,-99,-99,-99,
J113458.59+255437.7.fits,J113458.59+255437.7._06,J1134+2555,J1134+2555_165_52,165.014694,25.9104805,0.6824013,1.86E-16,1.82E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113458.78+255225.1.fits,J113458.78+255225.1._07,J1134+2555,J1134+2555_175_183,173.7449188,25.87364006,0.3387762,3.10E-16,6.15E-18,1,9.54E-17,1.03E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"OIII cored out, others too high z; weak OIII flux is 7.02581e-17, sigma flux 1.10375e-18, LQ 4"
J113458.90+255609.3.fits,J113458.90+255609.3._06,J1134+2555,J1134+2555_23_45,173.7454071,25.93590927,0.32871,8.57E-17,9.45E-18,1,6.10E-17,1.94E-18,1,4.42E-17,1.37E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113459.07+255356.1.fits,J113459.07+255356.1._05,J1134+2555,J1134+2555_168_94,173.746109,25.89891052,0.5019925,1.19E-16,3.45E-18,1,2.73E-17,8.04E-19,1,1.81E-17,7.55E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,OIII half cored out
J113459.20+255443.1.fits,J113459.20+255443.1._07,J1134+2555,J1134+2555_155_50,173.7466431,25.9119606,0.5022924,8.22E-17,2.79E-18,1,-99,-99,-99,1.94E-17,9.57E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113459.66+255617.2.fits,J113459.66+255617.2._06,J1134+2555,J1134+2555_29_56,173.7485657,25.93810081,0.4254282,2.43E-17,2.90E-18,1,7.02E-18,6.22E-19,2,1.39E-17,6.13E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113459.99+255614.8.fits,J113459.99+255614.8._07,J1134+2555,J1134+2555_34_57,173.749939,25.93745041,0.24669,1.10E-16,1.17E-17,2,-99,-99,-99,5.55E-17,1.79E-18,1,8.81E-17,6.58E-19,1,1.09E-17,4.66E-19,1,-99,-99,-99,-99,-99,-99,
J113500.55+255730.6.fits,J113500.55+255730.6._05,J1134+2555,J1134+2555_18_129,173.7523041,25.95850945,0.40776,1.14E-16,5.03E-18,1,3.74E-17,1.02E-18,1,1.83E-17,8.83E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113500.68+255626.6.fits,J113500.68+255626.6._08,J1134+2555,J1134+2555_35_72,173.7528076,25.94071007,0.6180976,1.71E-16,1.97E-18,1,6.26E-17,1.12E-18,1,4.96E-17,6.40E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113501.47+255509.0.fits,J113501.47+255509.0._08,J1134+2555,J1134+2555_110_55,173.7561188,25.91917038,0.4996323,1.05E-16,3.37E-18,1,8.01E-17,8.90E-19,1,2.63E-17,6.89E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113501.51+255547.2.fits,J113501.51+255547.2._05,J1134+2555,J1134+2555_70_56,173.7563019,25.9297905,0.6214974,9.19E-17,2.05E-18,1,3.37E-17,1.15E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113502.10+255806.2.fits,J113502.10+255806.2._05,J1134+2555,J1134+2555_21_169,173.7587585,25.96838951,0.13215,-99,-99,-99,3.25E-17,2.09E-18,1,-99,-99,2,-99,-99,2,6.79E-18,5.44E-19,2,-99,-99,-99,1.86E-17,7.14E-19,1,
J113502.13+255707.2.fits,J113502.13+255707.2._06,J1134+2555,J1134+2555_31_117,173.7588959,25.95199966,0.5245771,1.73E-16,3.37E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113502.38+255602.4.fits,J113502.38+255602.4._07,J1134+2555,J1134+2555_62_73,173.7599182,25.93400955,0.500067,2.28E-16,4.44E-18,1,5.46E-17,1.31E-18,1,7.36E-17,1.23E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113503.00+255521.7.fits,J113503.00+255521.7._07,J1134+2555,J1134+2555_95_73,173.7624817,25.92268944,0.4964,1.04E-16,7.05E-18,0,5.02E-17,1.26E-18,0,2.59E-17,7.95E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113503.19+255740.1.fits,J113503.19+255740.1._07,J1134+2555,J1134+2555_30_152,173.7632904,25.96114922,0.3010289,3.26E-16,1.04E-17,1,1.22E-16,2.10E-18,1,2.65E-16,1.87E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113503.31+255609.6.fits,J113503.31+255609.6._08,J1134+2555,J1134+2555_61_87,173.7637787,25.93598938,0.4291248,8.77E-17,3.00E-18,1,3.33E-17,7.47E-19,1,6.66E-17,5.42E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113503.39+255645.6.fits,J113503.39+255645.6._06,J1134+2555,J1134+2555_45_110,173.7641449,25.94599915,0.4872002,7.03E-17,2.66E-18,1,2.06E-17,7.78E-19,1,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113503.93+255730.0.fits,J113503.93+255730.0._06,J1134+2555,J1134+2555_35_149,173.7663727,25.95832062,0.1322141,-99,-99,-99,1.76E-16,4.68E-18,1,1.44E-16,3.64E-18,1,-99,-99,2,1.50E-16,1.47E-18,1,-9.90E+01,-9.90E+01,-99,1.07E-16,1.25E-18,0,SII over telluric (7600)
J113504.36+255701.2.fits,J113504.36+255701.2._06,J1134+2555,J1134+2555_44_130,173.7681732,25.95033073,0.1599244,-99,-99,-99,5.11E-17,3.97E-18,0,-99,-99,2,-99,-99,2,2.99E-17,8.43E-19,1,6.44E-17,1.94E-18,1,3.55E-17,1.22E-18,1,
J113504.48+255615.1.fits,J113504.48+255615.1._05,J1134+2555,J1134+2555_63_104,173.7686768,25.93751907,0.6917351,1.04E-16,2.53E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,This is lower z than the QSO?
J113505.26+255536.3.fits,J113505.26+255536.3._07,J1134+2555,J1134+2555_85_103,173.7719116,25.92674065,0.4988216,7.10E-17,1.88E-18,1,2.61E-17,7.11E-19,1,6.83E-17,5.24E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113505.44+255620.5.fits,J113505.44+255620.5._05,J1134+2555,J1134+2555_63_118,173.7726593,25.93903923,0.6916153,1.94E-16,3.09E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113506.33+255627.0.fits,J113506.33+255627.0._05,J1134+2555,J1134+2555_63_132,173.7763824,25.94083977,0.3288885,1.36E-16,7.74E-18,1,1.25E-16,1.96E-18,0,1.71E-16,1.73E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113508.49+255603.3.fits,J113508.49+255603.3._05,J1134+2555,J1134+2555_76_151,173.7853546,25.93425941,0.5479544,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J113508.70+255717.6.fits,J113508.70+255717.6._06,J1134+2555,J1134+2555_54_185,173.7862244,25.9548893,0.2999416,4.86E-17,3.67E-18,0,2.46E-17,6.55E-19,1,2.16E-17,6.92E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123255.29-003006.1.fits,J123255.29-003006.1._10,J1233-0031,J1233-0031_304_156,188.2303619,-0.501689971,0.4622,2.68E-17,2.14E-18,1,1.01E-17,1.04E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123257.85-003057.3.fits,J123257.85-003057.3._09,J1233-0031,J1233-0031_292_97,188.2410583,-0.515919983,0.0795256,-99,-99,-99,2.61E-17,1.99E-18,1,7.06E-17,2.03E-18,1,5.32E-17,1.10E-18,1,1.05E-17,6.78E-19,1,1.46E-17,1.30E-18,0,1.02E-17,9.80E-19,1,
J123258.02-002915.7.fits,J123258.02-002915.7._10,J1233-0031,J1233-0031_328_164,188.241745,-0.487690002,0.36738,1.23E-16,3.00E-18,1,3.08E-17,9.51E-19,1,8.10E-17,1.06E-18,1,1.06E-16,7.43E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123258.43-003312.8.fits,J123258.43-003312.8._09,J1233-0031,J1233-0031_219_128,188.2434692,-0.553550005,0.1930301,-99,-99,-99,1.55E-16,3.82E-18,1,6.67E-17,3.62E-18,1,4.79E-16,2.09E-18,2,-99,-99,2,8.97E-17,1.98E-18,1,4.62E-17,2.43E-18,0,
J123258.79-003344.0.fits,J123258.79-003344.0._09,J1233-0031,J1233-0031_210_150,188.2449493,-0.562219977,0.4033597,1.32E-16,3.08E-18,1,8.65E-17,1.40E-18,1,4.21E-17,7.05E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123259.31-003240.2.fits,J123259.31-003240.2._10,J1233-0031,J1233-0031_226_95,188.2471313,-0.544510007,0.19375,-9.90E+01,-99,-99,1.43E-16,5.70E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123259.40-003338.6.fits,J123259.40-003338.6._09,J1233-0031,J1233-0031_208_141,188.2475128,-0.560729981,0.4033907,4.16E-17,4.04E-18,0,3.42E-17,1.53E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123259.69-003414.9.fits,J123259.69-003414.9._10,J1233-0031,J1233-0031_201_172,188.2487183,-0.57081002,0.2471073,4.15E-17,6.20E-18,0,4.68E-17,1.72E-18,1,1.37E-17,1.11E-18,1,-99,-99,2,7.03E-17,7.46E-19,1,2.46E-17,6.91E-19,1,2.35E-17,1.09E-18,1,
J123302.86-002919.2.fits,J123302.86-002919.2._09,J1233-0031,J1233-0031_354_136,188.2619171,-0.488660008,0.4170231,5.05E-17,2.52E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123303.11-003138.7.fits,J123303.11-003138.7._10,J1233-0031,J1233-0031_247_12,188.2629547,-0.527429998,0.3187429,1.37E-16,4.93E-18,1,4.67E-17,1.31E-18,1,3.68E-17,1.37E-18,1,1.44E-16,2.11E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123303.15-003141.6.fits,J123303.15-003141.6._09,J1233-0031,J1233-0031_235_13,188.2631073,-0.528219998,0.3189986,1.38E-16,4.57E-18,1,4.46E-17,1.78E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123303.34-003214.6.fits,J123303.34-003214.6._10,J1233-0031,J1233-0031_191_41,188.263916,-0.537400007,0.3183215,1.70E-16,3.39E-18,1,4.79E-17,1.09E-18,1,-99,-99,2,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123303.46-002951.7.fits,J123303.46-002951.7._10,J1233-0031,J1233-0031_357_103,188.2644043,-0.497700006,0.4073258,1.86E-17,2.48E-18,0,-9.90E+01,-9.90E+01,-99,3.88E-17,9.68E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123304.04-002957.7.fits,J123304.04-002957.7._10,J1233-0031,J1233-0031_2_96,188.2668304,-0.499370009,0.3807821,-99,-99,2,-99,-99,2,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,cored out but great spectra w/ hella star formation
J123304.08-003013.6.fits,J123304.08-003013.6._09,J1233-0031,J1233-0031_3_81,188.2669983,-0.503790021,0.347213,8.75E-17,3.66E-18,1,4.02E-17,1.39E-18,1,2.22E-17,8.85E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123304.09-003326.0.fits,J123304.09-003326.0._10,J1233-0031,J1233-0031_178_112,188.2670593,-0.557219982,0.4305426,1.73E-16,2.20E-18,1,-99,-99,2,4.79E-17,1.27E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123304.17-003408.4.fits,J123304.17-003408.4._10,J1233-0031,J1233-0031_178_154,188.2673798,-0.568989992,0.2343797,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.92E-17,9.87E-19,1,2.56E-17,1.07E-18,0,-99,-99,-99,-99,-99,-99,
J123305.57-003217.2.fits,J123305.57-003217.2._09,J1233-0031,J1233-0031_149_50,188.2732086,-0.538110018,0.3247705,7.06E-17,2.72E-18,1,2.15E-17,1.39E-18,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123306.33-003201.1.fits,J123306.33-003201.1._09,J1233-0031,J1233-0031_126_46,188.2763824,-0.533630014,0.4297402,5.67E-17,2.24E-18,1,2.33E-17,9.40E-19,1,1.40E-17,7.57E-19,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123306.48-003146.1.fits,J123306.48-003146.1._10,J1233-0031,J1233-0031_107_41,188.2769928,-0.529470027,0.4296068,1.71E-16,2.19E-18,1,4.82E-17,9.90E-19,1,4.78E-17,1.16E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123307.31-003150.3.fits,J123307.31-003150.3._10,J1233-0031,J1233-0031_107_54,188.2804565,-0.530629993,0.4221191,2.76E-17,1.76E-18,0,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123309.57-003000.0.fits,J123309.57-003000.0._10,J1233-0031,J1233-0031_42_128,188.2898712,-0.499989986,0.29672,-99,-99,-99,4.83E-17,1.62E-18,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"Hbeta fit is actually good, I'm just not convinced that it is Hbeta"
J123310.72-003022.1.fits,J123310.72-003022.1._09,J1233-0031,J1233-0031_55_126,188.2946472,-0.50612998,0.3797541,5.96E-17,2.22E-18,1,8.60E-18,7.84E-19,0,1.30E-17,6.84E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J123310.91-003308.9.fits,J123310.91-003308.9._09,J1233-0031,J1233-0031_132_142,188.2954712,-0.552460015,0.429505,4.24E-17,2.34E-18,1,-99,-99,-99,9.29E-18,7.85E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,If the OIII line is real then the fit is good
J123314.38-003223.4.fits,J123314.38-003223.4._10,J1233-0031,J1233-0031_107_166,188.309906,-0.539820015,0.2039,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,Not sure of z and barely star-forming anyway
J124146.87+572158.2.fits,J124146.87+572158.2._10,J1241+5721,J1241+5721_311_77,190.4453125,57.36618042,0.4568807,6.73E-17,3.66E-18,1,2.20E-17,1.11E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124147.20+572007.4.fits,J124147.20+572007.4._10,J1241+5721,J1241+5721_223_82,190.4466705,57.33538818,0.4711404,9.47E-17,3.20E-18,1,6.08E-17,1.02E-18,1,8.80E-18,1.05E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124148.24+571850.3.fits,J124148.24+571850.3._09,J1241+5721,J1241+5721_199_145,190.451004,57.31396866,0.3974631,1.11E-16,6.18E-18,1,5.66E-17,7.85E-19,1,8.25E-17,8.06E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124148.39+572107.2.fits,J124148.39+572107.2._09,J1241+5721,J1241+5721_270_46,190.4516296,57.35198975,0.4580118,1.81E-17,3.24E-18,0,1.68E-17,4.42E-19,0,2.92E-17,7.36E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124151.04+571934.1.fits,J124151.04+571934.1._09,J1241+5721,J1241+5721_195_96,190.4626465,57.32614899,0.4605968,5.39E-17,5.36E-18,0,1.79E-17,7.26E-19,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
J124154.05+572253.2.fits,J124154.05+572253.2._10,J1241+5721,J1241+5721_0_106,190.4752197,57.38143158,0.2047646,-9.90E+01,-9.90E+01,-99,6.64E-17,1.55E-18,1,5.77E-17,1.43E-18,1,1.97E-16,9.66E-19,1,6.53E-17,6.82E-19,1,4.26E-17,4.99E-19,1,3.22E-17,4.68E-19,1,
J124155.64+571937.1.fits,J124155.64+571937.1._10,J1241+5721,J1241+5721_172_91,190.4818268,57.32698059,0.4569861,2.40E-16,3.54E-18,1,1.15E-16,1.04E-18,1,9.01E-17,1.29E-18,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,
